Payment_ID,Tenant_ID,Unit_ID,Ledger_Year,Month_Number,Month_Name,Due_Date,Prior_2022_Balance,Amount_Due,Amount_Paid,Past_Due_Balance,Payment_Date,Days_Past_Due,Is_Late_After_Grace,Payment_Status
PAY-TEN-BLDG_01-5E-052-09,TEN-BLDG_01-5E-052,BLDG_01-5E,2023,9,September,01/09/2023,0,1985,1985,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-5E-052-10,TEN-BLDG_01-5E-052,BLDG_01-5E,2023,10,October,01/10/2023,0,1985,1985,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-5E-052-11,TEN-BLDG_01-5E-052,BLDG_01-5E,2023,11,November,01/11/2023,0,1985,1985,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-5E-052-12,TEN-BLDG_01-5E-052,BLDG_01-5E,2023,12,December,01/12/2023,0,1985,1985,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-5F-053-01,TEN-BLDG_01-5F-053,BLDG_01-5F,2023,1,January,01/01/2023,0,3035.55,3035.55,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-5F-053-02,TEN-BLDG_01-5F-053,BLDG_01-5F,2023,2,February,01/02/2023,0,3035.55,3035.55,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-5F-053-03,TEN-BLDG_01-5F-053,BLDG_01-5F,2023,3,March,01/03/2023,0,3035.55,3035.55,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-5F-053-04,TEN-BLDG_01-5F-053,BLDG_01-5F,2023,4,April,01/04/2023,0,3035.55,3035.55,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-5F-053-05,TEN-BLDG_01-5F-053,BLDG_01-5F,2023,5,May,01/05/2023,0,3035.55,3035.55,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-5F-053-06,TEN-BLDG_01-5F-053,BLDG_01-5F,2023,6,June,01/06/2023,0,3035.55,3035.55,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-5F-053-07,TEN-BLDG_01-5F-053,BLDG_01-5F,2023,7,July,01/07/2023,0,3035.55,3035.55,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-5F-053-08,TEN-BLDG_01-5F-053,BLDG_01-5F,2023,8,August,01/08/2023,0,3035.55,3035.55,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-5F-053-09,TEN-BLDG_01-5F-053,BLDG_01-5F,2023,9,September,01/09/2023,0,3035.55,3035.55,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-5F-053-10,TEN-BLDG_01-5F-053,BLDG_01-5F,2023,10,October,01/10/2023,0,3035.55,3035.55,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-5F-053-11,TEN-BLDG_01-5F-053,BLDG_01-5F,2023,11,November,01/11/2023,0,3035.55,3035.55,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-5F-053-12,TEN-BLDG_01-5F-053,BLDG_01-5F,2023,12,December,01/12/2023,0,3035.55,3035.55,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-5G-054-01,TEN-BLDG_01-5G-054,BLDG_01-5G,2023,1,January,01/01/2023,0,750.1,750.1,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-5G-054-02,TEN-BLDG_01-5G-054,BLDG_01-5G,2023,2,February,01/02/2023,0,750.1,750.1,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-5G-054-03,TEN-BLDG_01-5G-054,BLDG_01-5G,2023,3,March,01/03/2023,0,750.1,750.1,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-5G-054-04,TEN-BLDG_01-5G-054,BLDG_01-5G,2023,4,April,01/04/2023,0,750.1,750.1,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-5G-054-05,TEN-BLDG_01-5G-054,BLDG_01-5G,2023,5,May,01/05/2023,0,750.1,750.1,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-5G-054-06,TEN-BLDG_01-5G-054,BLDG_01-5G,2023,6,June,01/06/2023,0,750.1,750.1,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-5G-054-07,TEN-BLDG_01-5G-054,BLDG_01-5G,2023,7,July,01/07/2023,0,750.1,750.1,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-5G-054-08,TEN-BLDG_01-5G-054,BLDG_01-5G,2023,8,August,01/08/2023,0,750.1,750.1,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-5G-054-09,TEN-BLDG_01-5G-054,BLDG_01-5G,2023,9,September,01/09/2023,0,750.1,750.1,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-5G-054-10,TEN-BLDG_01-5G-054,BLDG_01-5G,2023,10,October,01/10/2023,0,750.1,750.1,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-5G-054-11,TEN-BLDG_01-5G-054,BLDG_01-5G,2023,11,November,01/11/2023,0,750.1,750.1,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-5G-054-12,TEN-BLDG_01-5G-054,BLDG_01-5G,2023,12,December,01/12/2023,0,750.1,750.1,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-5H-055-01,TEN-BLDG_01-5H-055,BLDG_01-5H,2023,1,January,01/01/2023,0,2493.54,2493.54,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-5H-055-02,TEN-BLDG_01-5H-055,BLDG_01-5H,2023,2,February,01/02/2023,0,2493.54,2493.54,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-5H-055-03,TEN-BLDG_01-5H-055,BLDG_01-5H,2023,3,March,01/03/2023,0,2493.54,2493.54,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-5H-055-04,TEN-BLDG_01-5H-055,BLDG_01-5H,2023,4,April,01/04/2023,0,2493.54,2493.54,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-5H-055-05,TEN-BLDG_01-5H-055,BLDG_01-5H,2023,5,May,01/05/2023,0,2493.54,2493.54,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-5H-055-06,TEN-BLDG_01-5H-055,BLDG_01-5H,2023,6,June,01/06/2023,0,2493.54,2493.54,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-5H-055-07,TEN-BLDG_01-5H-055,BLDG_01-5H,2023,7,July,01/07/2023,0,2493.54,2493.54,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-5H-055-08,TEN-BLDG_01-5H-055,BLDG_01-5H,2023,8,August,01/08/2023,0,2493.54,2493.54,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-5H-055-09,TEN-BLDG_01-5H-055,BLDG_01-5H,2023,9,September,01/09/2023,0,2493.54,2493.54,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-5H-055-10,TEN-BLDG_01-5H-055,BLDG_01-5H,2023,10,October,01/10/2023,0,2493.54,2493.54,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-5H-055-11,TEN-BLDG_01-5H-055,BLDG_01-5H,2023,11,November,01/11/2023,0,2493.54,2493.54,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-5H-055-12,TEN-BLDG_01-5H-055,BLDG_01-5H,2023,12,December,01/12/2023,0,2493.54,2493.54,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-5J-056-01,TEN-BLDG_01-5J-056,BLDG_01-5J,2023,1,January,01/01/2023,0,1937.44,1937.44,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-5J-056-02,TEN-BLDG_01-5J-056,BLDG_01-5J,2023,2,February,01/02/2023,0,1937.44,1937.44,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-5J-056-03,TEN-BLDG_01-5J-056,BLDG_01-5J,2023,3,March,01/03/2023,0,1937.44,1937.44,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-5J-056-04,TEN-BLDG_01-5J-056,BLDG_01-5J,2023,4,April,01/04/2023,0,1937.44,1937.44,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-5J-056-05,TEN-BLDG_01-5J-056,BLDG_01-5J,2023,5,May,01/05/2023,0,1937.44,1937.44,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-5J-056-06,TEN-BLDG_01-5J-056,BLDG_01-5J,2023,6,June,01/06/2023,0,1937.44,1937.44,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-5J-056-07,TEN-BLDG_01-5J-056,BLDG_01-5J,2023,7,July,01/07/2023,0,1937.44,1937.44,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-5J-056-08,TEN-BLDG_01-5J-056,BLDG_01-5J,2023,8,August,01/08/2023,0,1937.44,1937.44,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-5J-056-09,TEN-BLDG_01-5J-056,BLDG_01-5J,2023,9,September,01/09/2023,0,1937.44,1937.44,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-5J-056-10,TEN-BLDG_01-5J-056,BLDG_01-5J,2023,10,October,01/10/2023,0,1937.44,1937.44,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-5J-056-11,TEN-BLDG_01-5J-056,BLDG_01-5J,2023,11,November,01/11/2023,0,1937.44,1937.44,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-5J-056-12,TEN-BLDG_01-5J-056,BLDG_01-5J,2023,12,December,01/12/2023,0,1937.44,1937.44,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-5K-057-01,TEN-BLDG_01-5K-057,BLDG_01-5K,2023,1,January,01/01/2023,340,851.23,851.23,340,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-5K-057-02,TEN-BLDG_01-5K-057,BLDG_01-5K,2023,2,February,01/02/2023,340,851.23,851.23,340,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-5K-057-03,TEN-BLDG_01-5K-057,BLDG_01-5K,2023,3,March,01/03/2023,340,851.23,851.23,340,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-5K-057-04,TEN-BLDG_01-5K-057,BLDG_01-5K,2023,4,April,01/04/2023,340,851.23,1000,191.23,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-5K-057-05,TEN-BLDG_01-5K-057,BLDG_01-5K,2023,5,May,01/05/2023,340,851.23,851.23,191.23,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-5K-057-06,TEN-BLDG_01-5K-057,BLDG_01-5K,2023,6,June,01/06/2023,340,851.23,851.23,191.23,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-5K-057-07,TEN-BLDG_01-5K-057,BLDG_01-5K,2023,7,July,01/07/2023,340,851.23,1100,-57.54,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-5K-057-08,TEN-BLDG_01-5K-057,BLDG_01-5K,2023,8,August,01/08/2023,340,851.23,800,-6.31,03/08/2023,2,0,Partial
PAY-TEN-BLDG_01-5K-057-09,TEN-BLDG_01-5K-057,BLDG_01-5K,2023,9,September,01/09/2023,340,851.23,850,-5.08,03/09/2023,2,0,Partial
PAY-TEN-BLDG_01-5K-057-10,TEN-BLDG_01-5K-057,BLDG_01-5K,2023,10,October,01/10/2023,340,851.23,850,-3.85,03/10/2023,2,0,Partial
PAY-TEN-BLDG_01-5K-057-11,TEN-BLDG_01-5K-057,BLDG_01-5K,2023,11,November,01/11/2023,340,851.23,800,47.38,03/11/2023,2,0,Partial
PAY-TEN-BLDG_01-5K-057-12,TEN-BLDG_01-5K-057,BLDG_01-5K,2023,12,December,01/12/2023,340,851.23,851.23,47.38,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-5L-058-01,TEN-BLDG_01-5L-058,BLDG_01-5L,2023,1,January,01/01/2023,0,3049.19,3049.19,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-5L-058-02,TEN-BLDG_01-5L-058,BLDG_01-5L,2023,2,February,01/02/2023,0,3049.19,3049.19,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-5L-058-03,TEN-BLDG_01-5L-058,BLDG_01-5L,2023,3,March,01/03/2023,0,3049.19,3049.19,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-5L-058-04,TEN-BLDG_01-5L-058,BLDG_01-5L,2023,4,April,01/04/2023,0,3049.19,3049.19,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-5L-058-05,TEN-BLDG_01-5L-058,BLDG_01-5L,2023,5,May,01/05/2023,0,3049.19,3049.19,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-5L-058-06,TEN-BLDG_01-5L-058,BLDG_01-5L,2023,6,June,01/06/2023,0,3049.19,3049.19,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-5L-058-07,TEN-BLDG_01-5L-058,BLDG_01-5L,2023,7,July,01/07/2023,0,3049.19,3049.19,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-5L-058-08,TEN-BLDG_01-5L-058,BLDG_01-5L,2023,8,August,01/08/2023,0,3049.19,3049.19,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-5L-058-09,TEN-BLDG_01-5L-058,BLDG_01-5L,2023,9,September,01/09/2023,0,3049.19,3049.19,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-5L-058-10,TEN-BLDG_01-5L-058,BLDG_01-5L,2023,10,October,01/10/2023,0,3049.19,3049.19,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-5L-058-11,TEN-BLDG_01-5L-058,BLDG_01-5L,2023,11,November,01/11/2023,0,3049.19,3049.19,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-5L-058-12,TEN-BLDG_01-5L-058,BLDG_01-5L,2023,12,December,01/12/2023,0,3049.19,3049.19,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-5M-059-01,TEN-BLDG_01-5M-059,BLDG_01-5M,2023,1,January,01/01/2023,0,1893.17,1893.17,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-5M-059-02,TEN-BLDG_01-5M-059,BLDG_01-5M,2023,2,February,01/02/2023,0,1893.17,1893.17,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-5M-059-03,TEN-BLDG_01-5M-059,BLDG_01-5M,2023,3,March,01/03/2023,0,1893.17,1893.17,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-5M-059-04,TEN-BLDG_01-5M-059,BLDG_01-5M,2023,4,April,01/04/2023,0,1893.17,1893.17,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-5M-059-05,TEN-BLDG_01-5M-059,BLDG_01-5M,2023,5,May,01/05/2023,0,1893.17,1893.17,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-5M-059-06,TEN-BLDG_01-5M-059,BLDG_01-5M,2023,6,June,01/06/2023,0,1893.17,1893.17,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-5M-059-07,TEN-BLDG_01-5M-059,BLDG_01-5M,2023,7,July,01/07/2023,0,1893.17,1893.17,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-5M-059-08,TEN-BLDG_01-5M-059,BLDG_01-5M,2023,8,August,01/08/2023,0,1893.17,1893.17,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-5M-059-09,TEN-BLDG_01-5M-059,BLDG_01-5M,2023,9,September,01/09/2023,0,1893.17,1893.17,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-5M-059-10,TEN-BLDG_01-5M-059,BLDG_01-5M,2023,10,October,01/10/2023,0,1893.17,1893.17,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-5M-059-11,TEN-BLDG_01-5M-059,BLDG_01-5M,2023,11,November,01/11/2023,0,1893.17,1893.17,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-5M-059-12,TEN-BLDG_01-5M-059,BLDG_01-5M,2023,12,December,01/12/2023,0,1893.17,1893.17,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-6A-060-01,TEN-BLDG_01-6A-060,BLDG_01-6A,2023,1,January,01/01/2023,0,3200,3200,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-6A-060-02,TEN-BLDG_01-6A-060,BLDG_01-6A,2023,2,February,01/02/2023,0,3200,3200,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-6A-060-03,TEN-BLDG_01-6A-060,BLDG_01-6A,2023,3,March,01/03/2023,0,3200,3200,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-6A-060-04,TEN-BLDG_01-6A-060,BLDG_01-6A,2023,4,April,01/04/2023,0,3200,3200,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-6A-060-05,TEN-BLDG_01-6A-060,BLDG_01-6A,2023,5,May,01/05/2023,0,3200,3200,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-6A-060-06,TEN-BLDG_01-6A-060,BLDG_01-6A,2023,6,June,01/06/2023,0,3200,3200,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-6A-060-07,TEN-BLDG_01-6A-060,BLDG_01-6A,2023,7,July,01/07/2023,0,3200,3200,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-6A-060-08,TEN-BLDG_01-6A-060,BLDG_01-6A,2023,8,August,01/08/2023,0,3200,3200,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-6A-060-09,TEN-BLDG_01-6A-060,BLDG_01-6A,2023,9,September,01/09/2023,0,3200,3200,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-6A-060-10,TEN-BLDG_01-6A-060,BLDG_01-6A,2023,10,October,01/10/2023,0,3200,3200,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-6A-060-11,TEN-BLDG_01-6A-060,BLDG_01-6A,2023,11,November,01/11/2023,0,3200,3200,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-6A-060-12,TEN-BLDG_01-6A-060,BLDG_01-6A,2023,12,December,01/12/2023,0,3200,3200,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-6B-061-01,TEN-BLDG_01-6B-061,BLDG_01-6B,2023,1,January,01/01/2023,0,1966.75,1966.75,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-6B-061-02,TEN-BLDG_01-6B-061,BLDG_01-6B,2023,2,February,01/02/2023,0,1966.75,1966.75,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-6B-061-03,TEN-BLDG_01-6B-061,BLDG_01-6B,2023,3,March,01/03/2023,0,1966.75,1966.75,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-6B-061-04,TEN-BLDG_01-6B-061,BLDG_01-6B,2023,4,April,01/04/2023,0,1966.75,1966.75,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-6B-061-05,TEN-BLDG_01-6B-061,BLDG_01-6B,2023,5,May,01/05/2023,0,1966.75,1966.75,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-6B-061-06,TEN-BLDG_01-6B-061,BLDG_01-6B,2023,6,June,01/06/2023,0,1966.75,1966.75,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-6B-061-07,TEN-BLDG_01-6B-061,BLDG_01-6B,2023,7,July,01/07/2023,0,1966.75,1966.75,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-6B-061-08,TEN-BLDG_01-6B-061,BLDG_01-6B,2023,8,August,01/08/2023,0,1966.75,1966.75,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-6B-061-09,TEN-BLDG_01-6B-061,BLDG_01-6B,2023,9,September,01/09/2023,0,1966.75,1966.75,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-6B-061-10,TEN-BLDG_01-6B-061,BLDG_01-6B,2023,10,October,01/10/2023,0,1966.75,1966.75,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-6B-061-11,TEN-BLDG_01-6B-061,BLDG_01-6B,2023,11,November,01/11/2023,0,1966.75,1966.75,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-6B-061-12,TEN-BLDG_01-6B-061,BLDG_01-6B,2023,12,December,01/12/2023,0,1966.75,1966.75,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-6C-062-01,TEN-BLDG_01-6C-062,BLDG_01-6C,2023,1,January,01/01/2023,0,3039.16,3039.16,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-6C-062-02,TEN-BLDG_01-6C-062,BLDG_01-6C,2023,2,February,01/02/2023,0,3039.16,3039.16,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-6C-062-03,TEN-BLDG_01-6C-062,BLDG_01-6C,2023,3,March,01/03/2023,0,3039.16,3039.16,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-6C-062-04,TEN-BLDG_01-6C-062,BLDG_01-6C,2023,4,April,01/04/2023,0,3039.16,3039.16,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-6C-062-05,TEN-BLDG_01-6C-062,BLDG_01-6C,2023,5,May,01/05/2023,0,3039.16,3039.16,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-6C-062-06,TEN-BLDG_01-6C-062,BLDG_01-6C,2023,6,June,01/06/2023,0,3039.16,3039.16,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-6C-062-07,TEN-BLDG_01-6C-062,BLDG_01-6C,2023,7,July,01/07/2023,0,3039.16,3039.16,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-6C-062-08,TEN-BLDG_01-6C-062,BLDG_01-6C,2023,8,August,01/08/2023,0,3039.16,3039.16,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-6C-062-09,TEN-BLDG_01-6C-062,BLDG_01-6C,2023,9,September,01/09/2023,0,3039.16,3039.16,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-6C-062-10,TEN-BLDG_01-6C-062,BLDG_01-6C,2023,10,October,01/10/2023,0,3039.16,3039.16,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-6C-062-11,TEN-BLDG_01-6C-062,BLDG_01-6C,2023,11,November,01/11/2023,0,3039.16,3039.16,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-6C-062-12,TEN-BLDG_01-6C-062,BLDG_01-6C,2023,12,December,01/12/2023,0,3039.16,3039.16,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-6D-063-01,TEN-BLDG_01-6D-063,BLDG_01-6D,2023,1,January,01/01/2023,0,2125,2125,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-6D-063-02,TEN-BLDG_01-6D-063,BLDG_01-6D,2023,2,February,01/02/2023,0,2125,2125,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-6D-063-03,TEN-BLDG_01-6D-063,BLDG_01-6D,2023,3,March,01/03/2023,0,2125,2125,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-6D-063-04,TEN-BLDG_01-6D-063,BLDG_01-6D,2023,4,April,01/04/2023,0,2125,2125,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-6D-063-05,TEN-BLDG_01-6D-063,BLDG_01-6D,2023,5,May,01/05/2023,0,2125,2125,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-6D-063-06,TEN-BLDG_01-6D-063,BLDG_01-6D,2023,6,June,01/06/2023,0,2125,2125,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-6D-063-07,TEN-BLDG_01-6D-063,BLDG_01-6D,2023,7,July,01/07/2023,0,2125,2125,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-6D-063-08,TEN-BLDG_01-6D-063,BLDG_01-6D,2023,8,August,01/08/2023,0,2125,2125,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-6D-063-09,TEN-BLDG_01-6D-063,BLDG_01-6D,2023,9,September,01/09/2023,0,2125,2125,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-6D-063-10,TEN-BLDG_01-6D-063,BLDG_01-6D,2023,10,October,01/10/2023,0,2125,2125,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-6D-063-11,TEN-BLDG_01-6D-063,BLDG_01-6D,2023,11,November,01/11/2023,0,2125,2125,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-6D-063-12,TEN-BLDG_01-6D-063,BLDG_01-6D,2023,12,December,01/12/2023,0,2125,2125,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-6E-064-01,TEN-BLDG_01-6E-064,BLDG_01-6E,2023,1,January,01/01/2023,0,1770.04,1770.04,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-6E-064-02,TEN-BLDG_01-6E-064,BLDG_01-6E,2023,2,February,01/02/2023,0,1770.04,1770.04,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-6E-064-03,TEN-BLDG_01-6E-064,BLDG_01-6E,2023,3,March,01/03/2023,0,1770.04,1770.04,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-6E-064-04,TEN-BLDG_01-6E-064,BLDG_01-6E,2023,4,April,01/04/2023,0,1770.04,1770.04,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-6E-064-05,TEN-BLDG_01-6E-064,BLDG_01-6E,2023,5,May,01/05/2023,0,1770.04,1770.04,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-6E-064-06,TEN-BLDG_01-6E-064,BLDG_01-6E,2023,6,June,01/06/2023,0,1770.04,1770.04,0,03/06/2023,2,0,Paid
PAY-TEN-BLDG_01-6E-064-07,TEN-BLDG_01-6E-064,BLDG_01-6E,2023,7,July,01/07/2023,0,1770.04,1770.04,0,03/07/2023,2,0,Paid
PAY-TEN-BLDG_01-6E-064-08,TEN-BLDG_01-6E-064,BLDG_01-6E,2023,8,August,01/08/2023,0,1770.04,1770.04,0,03/08/2023,2,0,Paid
PAY-TEN-BLDG_01-6E-064-09,TEN-BLDG_01-6E-064,BLDG_01-6E,2023,9,September,01/09/2023,0,1770.04,1770.04,0,03/09/2023,2,0,Paid
PAY-TEN-BLDG_01-6E-064-10,TEN-BLDG_01-6E-064,BLDG_01-6E,2023,10,October,01/10/2023,0,1770.04,1770.04,0,03/10/2023,2,0,Paid
PAY-TEN-BLDG_01-6E-064-11,TEN-BLDG_01-6E-064,BLDG_01-6E,2023,11,November,01/11/2023,0,1770.04,1770.04,0,03/11/2023,2,0,Paid
PAY-TEN-BLDG_01-6E-064-12,TEN-BLDG_01-6E-064,BLDG_01-6E,2023,12,December,01/12/2023,0,1770.04,1770.04,0,03/12/2023,2,0,Paid
PAY-TEN-BLDG_01-6F-065-01,TEN-BLDG_01-6F-065,BLDG_01-6F,2023,1,January,01/01/2023,0,1887.9,1887.9,0,03/01/2023,2,0,Paid
PAY-TEN-BLDG_01-6F-065-02,TEN-BLDG_01-6F-065,BLDG_01-6F,2023,2,February,01/02/2023,0,1887.9,1887.9,0,03/02/2023,2,0,Paid
PAY-TEN-BLDG_01-6F-065-03,TEN-BLDG_01-6F-065,BLDG_01-6F,2023,3,March,01/03/2023,0,1887.9,1887.9,0,03/03/2023,2,0,Paid
PAY-TEN-BLDG_01-6F-065-04,TEN-BLDG_01-6F-065,BLDG_01-6F,2023,4,April,01/04/2023,0,1887.9,1887.9,0,03/04/2023,2,0,Paid
PAY-TEN-BLDG_01-6F-065-05,TEN-BLDG_01-6F-065,BLDG_01-6F,2023,5,May,01/05/2023,0,1887.9,1887.9,0,03/05/2023,2,0,Paid
PAY-TEN-BLDG_01-6F-065-06,TEN-BLDG_01-6F-065,BLDG_01-6F,2023,6,June,01/06/2023,0,1887.9,1887.9,0,03/06/2023,2,0,Paid
